cod,mun,ano,feijao,milho,total
2300101,Abaiara ,1974,359.0,623.0,982.0
2300101,Abaiara ,1975,484.0,504.0,988.0
2300101,Abaiara ,1976,221.0,190.0,411.0
2300101,Abaiara ,1977,410.0,516.0,926.0
2300101,Abaiara ,1978,396.0,504.0,900.0
2300101,Abaiara ,1979,405.0,811.0,1216.0
2300101,Abaiara ,1980,195.0,234.0,429.0
2300101,Abaiara ,1981,67.0,35.0,102.0
2300101,Abaiara ,1982,130.0,216.0,346.0
2300101,Abaiara ,1983,162.0,104.0,266.0
2300101,Abaiara ,1984,439.0,162.0,601.0
2300101,Abaiara ,1985,144.0,147.0,291.0
2300101,Abaiara ,1986,144.0,245.0,389.0
2300101,Abaiara ,1987,89.0,191.0,280.0
2300101,Abaiara ,1988,135.0,252.0,387.0
2300101,Abaiara ,1989,117.0,242.0,359.0
2300101,Abaiara ,1990,80.0,150.0,230.0
2300101,Abaiara ,1991,647.0,865.0,1512.0
2300101,Abaiara ,1992,338.0,968.0,1306.0
2300101,Abaiara ,1993,263.0,750.0,1013.0
2300101,Abaiara ,1994,1113.0,3369.0,4482.0
2300101,Abaiara ,1995,803.0,4562.0,5365.0
2300101,Abaiara ,1996,2394.0,6256.0,8650.0
2300101,Abaiara ,1997,2250.0,6125.0,8375.0
2300101,Abaiara ,1998,154.0,1833.0,1987.0
2300101,Abaiara ,1999,653.0,5940.0,6593.0
2300101,Abaiara ,2000,1073.0,8856.0,9929.0
2300101,Abaiara ,2001,187.0,4201.0,4388.0
2300101,Abaiara ,2002,432.0,5478.0,5910.0
2300101,Abaiara ,2003,702.0,5236.0,5938.0
2300101,Abaiara ,2004,445.0,2934.0,3379.0
2300101,Abaiara ,2005,117.0,903.0,1020.0
2300101,Abaiara ,2006,450.0,2880.0,3330.0
2300101,Abaiara ,2007,353.0,3225.0,3578.0
2300101,Abaiara ,2008,494.0,2805.0,3299.0
2300101,Abaiara ,2009,648.0,3312.0,3960.0
2300101,Abaiara ,2010,48.0,1018.0,1066.0
2300101,Abaiara ,2011,520.0,5150.0,5670.0
2300101,Abaiara ,2012,98.0,1571.0,1669.0
2300101,Abaiara ,2013,86.0,1611.0,1697.0
2300101,Abaiara ,2014,208.0,3284.0,3492.0
2300101,Abaiara ,2015,71.0,682.0,753.0
2300101,Abaiara ,2016,11.0,240.0,251.0
2300101,Abaiara ,2017,500.0,5508.0,6008.0
2300101,Abaiara ,2018,491.0,3966.0,4457.0
2300101,Abaiara ,2019,206.0,1018.0,1224.0
2300101,Abaiara ,2020,432.0,3931.0,4363.0
2300101,Abaiara ,2021,319.0,3711.0,4030.0
2300150,Acarape ,1974,0.0,0.0,0.0
2300150,Acarape ,1975,0.0,0.0,0.0
2300150,Acarape ,1976,0.0,0.0,0.0
2300150,Acarape ,1977,0.0,0.0,0.0
2300150,Acarape ,1978,0.0,0.0,0.0
2300150,Acarape ,1979,0.0,0.0,0.0
2300150,Acarape ,1980,0.0,0.0,0.0
2300150,Acarape ,1981,0.0,0.0,0.0
2300150,Acarape ,1982,0.0,0.0,0.0
2300150,Acarape ,1983,0.0,0.0,0.0
2300150,Acarape ,1984,0.0,0.0,0.0
2300150,Acarape ,1985,0.0,0.0,0.0
2300150,Acarape ,1986,0.0,0.0,0.0
2300150,Acarape ,1987,0.0,0.0,0.0
2300150,Acarape ,1988,0.0,0.0,0.0
2300150,Acarape ,1989,170.0,122.0,292.0
2300150,Acarape ,1990,163.0,161.0,324.0
2300150,Acarape ,1991,203.0,210.0,413.0
2300150,Acarape ,1992,148.0,124.0,272.0
2300150,Acarape ,1993,77.0,34.0,111.0
2300150,Acarape ,1994,230.0,366.0,596.0
2300150,Acarape ,1995,160.0,418.0,578.0
2300150,Acarape ,1996,25.0,90.0,115.0
2300150,Acarape ,1997,21.0,74.0,95.0
2300150,Acarape ,1998,14.0,22.0,36.0
2300150,Acarape ,1999,62.0,42.0,104.0
2300150,Acarape ,2000,288.0,449.0,737.0
2300150,Acarape ,2001,270.0,368.0,638.0
2300150,Acarape ,2002,303.0,571.0,874.0
2300150,Acarape ,2003,249.0,562.0,811.0
2300150,Acarape ,2004,363.0,553.0,916.0
2300150,Acarape ,2005,445.0,679.0,1124.0
2300150,Acarape ,2006,494.0,577.0,1071.0
2300150,Acarape ,2007,291.0,487.0,778.0
2300150,Acarape ,2008,356.0,642.0,998.0
2300150,Acarape ,2009,174.0,453.0,627.0
2300150,Acarape ,2010,79.0,123.0,202.0
2300150,Acarape ,2011,270.0,580.0,850.0
2300150,Acarape ,2012,86.0,111.0,197.0
2300150,Acarape ,2013,89.0,165.0,254.0
2300150,Acarape ,2014,318.0,419.0,737.0
2300150,Acarape ,2015,162.0,322.0,484.0
2300150,Acarape ,2016,97.0,152.0,249.0
2300150,Acarape ,2017,170.0,318.0,488.0
2300150,Acarape ,2018,171.0,344.0,515.0
2300150,Acarape ,2019,182.0,422.0,604.0
2300150,Acarape ,2020,180.0,413.0,593.0
2300150,Acarape ,2021,188.0,563.0,751.0
2300200,Acaraú ,1974,60.0,800.0,860.0
2300200,Acaraú ,1975,7061.0,2400.0,9461.0
2300200,Acaraú ,1976,1019.0,2400.0,3419.0
2300200,Acaraú ,1977,1600.0,3360.0,4960.0
2300200,Acaraú ,1978,1600.0,2145.0,3745.0
2300200,Acaraú ,1979,2036.0,3026.0,5062.0
2300200,Acaraú ,1980,800.0,1092.0,1892.0
2300200,Acaraú ,1981,936.0,659.0,1595.0
2300200,Acaraú ,1982,1500.0,1620.0,3120.0
2300200,Acaraú ,1983,450.0,148.0,598.0
2300200,Acaraú ,1984,1502.0,1350.0,2852.0
2300200,Acaraú ,1985,864.0,1543.0,2407.0
2300200,Acaraú ,1986,722.0,1350.0,2072.0
2300200,Acaraú ,1987,360.0,150.0,510.0
2300200,Acaraú ,1988,387.0,1260.0,1647.0
2300200,Acaraú ,1989,393.0,1260.0,1653.0
2300200,Acaraú ,1990,288.0,189.0,477.0
2300200,Acaraú ,1991,1294.0,1470.0,2764.0
2300200,Acaraú ,1992,860.0,940.0,1800.0
2300200,Acaraú ,1993,369.0,84.0,453.0
2300200,Acaraú ,1994,1099.0,1740.0,2839.0
2300200,Acaraú ,1995,673.0,1932.0,2605.0
2300200,Acaraú ,1996,538.0,650.0,1188.0
2300200,Acaraú ,1997,480.0,264.0,744.0
2300200,Acaraú ,1998,632.0,744.0,1376.0
2300200,Acaraú ,1999,1092.0,1428.0,2520.0
2300200,Acaraú ,2000,784.0,1536.0,2320.0
2300200,Acaraú ,2001,772.0,561.0,1333.0
2300200,Acaraú ,2002,1307.0,1344.0,2651.0
2300200,Acaraú ,2003,665.0,862.0,1527.0
2300200,Acaraú ,2004,1027.0,521.0,1548.0
2300200,Acaraú ,2005,1054.0,461.0,1515.0
2300200,Acaraú ,2006,1442.0,1069.0,2511.0
2300200,Acaraú ,2007,1011.0,392.0,1403.0
2300200,Acaraú ,2008,1435.0,1198.0,2633.0
2300200,Acaraú ,2009,624.0,495.0,1119.0
2300200,Acaraú ,2010,686.0,148.0,834.0
2300200,Acaraú ,2011,2211.0,1689.0,3900.0
2300200,Acaraú ,2012,801.0,450.0,1251.0
2300200,Acaraú ,2013,511.0,276.0,787.0
2300200,Acaraú ,2014,806.0,215.0,1021.0
2300200,Acaraú ,2015,642.0,770.0,1412.0
2300200,Acaraú ,2016,410.0,115.0,525.0
2300200,Acaraú ,2017,725.0,1650.0,2375.0
2300200,Acaraú ,2018,1117.0,1361.0,2478.0
2300200,Acaraú ,2019,128.0,297.0,425.0
2300200,Acaraú ,2020,1025.0,1250.0,2275.0
2300200,Acaraú ,2021,1258.0,1080.0,2338.0
2300309,Acopiara ,1974,500.0,3600.0,4100.0
2300309,Acopiara ,1975,642.0,4800.0,5442.0
2300309,Acopiara ,1976,960.0,2900.0,3860.0
2300309,Acopiara ,1977,930.0,4200.0,5130.0
2300309,Acopiara ,1978,1203.0,4200.0,5403.0
2300309,Acopiara ,1979,2541.0,3152.0,5693.0
2300309,Acopiara ,1980,367.0,2375.0,2742.0
2300309,Acopiara ,1981,631.0,628.0,1259.0
2300309,Acopiara ,1982,1212.0,1275.0,2487.0
2300309,Acopiara ,1983,594.0,598.0,1192.0
2300309,Acopiara ,1984,2015.0,1960.0,3975.0
2300309,Acopiara ,1985,489.0,1496.0,1985.0
2300309,Acopiara ,1986,300.0,1397.0,1697.0
2300309,Acopiara ,1987,324.0,504.0,828.0
2300309,Acopiara ,1988,2005.0,5000.0,7005.0
2300309,Acopiara ,1989,1516.0,2856.0,4372.0
2300309,Acopiara ,1990,650.0,2107.0,2757.0
2300309,Acopiara ,1991,320.0,380.0,700.0
2300309,Acopiara ,1992,670.0,2940.0,3610.0
2300309,Acopiara ,1993,185.0,2.0,187.0
2300309,Acopiara ,1994,3060.0,5600.0,8660.0
2300309,Acopiara ,1995,2772.0,3850.0,6622.0
2300309,Acopiara ,1996,1463.0,6279.0,7742.0
2300309,Acopiara ,1997,1575.0,6205.0,7780.0
2300309,Acopiara ,1998,236.0,68.0,304.0
2300309,Acopiara ,1999,1665.0,4080.0,5745.0
2300309,Acopiara ,2000,3391.0,9274.0,12665.0
2300309,Acopiara ,2001,451.0,519.0,970.0
2300309,Acopiara ,2002,4010.0,6347.0,10357.0
2300309,Acopiara ,2003,2964.0,6119.0,9083.0
2300309,Acopiara ,2004,3350.0,6856.0,10206.0
2300309,Acopiara ,2005,540.0,595.0,1135.0
2300309,Acopiara ,2006,3643.0,7997.0,11640.0
2300309,Acopiara ,2007,1819.0,3671.0,5490.0
2300309,Acopiara ,2008,3907.0,10668.0,14575.0
2300309,Acopiara ,2009,1191.0,3230.0,4421.0
2300309,Acopiara ,2010,1207.0,2130.0,3337.0
2300309,Acopiara ,2011,4713.0,12089.0,16802.0
2300309,Acopiara ,2012,772.0,1333.0,2105.0
2300309,Acopiara ,2013,1226.0,4992.0,6218.0
2300309,Acopiara ,2014,1987.0,5368.0,7355.0
2300309,Acopiara ,2015,704.0,2250.0,2954.0
2300309,Acopiara ,2016,1083.0,1200.0,2283.0
2300309,Acopiara ,2017,1105.0,2510.0,3615.0
2300309,Acopiara ,2018,1235.0,4617.0,5852.0
2300309,Acopiara ,2019,1592.0,5015.0,6607.0
2300309,Acopiara ,2020,2694.0,10080.0,12774.0
2300309,Acopiara ,2021,3390.0,16050.0,19440.0
2300408,Aiuaba ,1974,77.0,1632.0,1709.0
2300408,Aiuaba ,1975,936.0,4800.0,5736.0
2300408,Aiuaba ,1976,1342.0,3840.0,5182.0
2300408,Aiuaba ,1977,3100.0,4400.0,7500.0
2300408,Aiuaba ,1978,331.0,69.0,400.0
2300408,Aiuaba ,1979,2698.0,2041.0,4739.0
2300408,Aiuaba ,1980,375.0,1382.0,1757.0
2300408,Aiuaba ,1981,391.0,408.0,799.0
2300408,Aiuaba ,1982,873.0,1061.0,1934.0
2300408,Aiuaba ,1983,112.0,17.0,129.0
2300408,Aiuaba ,1984,1147.0,660.0,1807.0
2300408,Aiuaba ,1985,260.0,604.0,864.0
2300408,Aiuaba ,1986,176.0,784.0,960.0
2300408,Aiuaba ,1987,50.0,48.0,98.0
2300408,Aiuaba ,1988,713.0,1840.0,2553.0
2300408,Aiuaba ,1989,375.0,1344.0,1719.0
2300408,Aiuaba ,1990,514.0,1265.0,1779.0
2300408,Aiuaba ,1991,1782.0,2494.0,4276.0
2300408,Aiuaba ,1992,88.0,315.0,403.0
2300408,Aiuaba ,1993,64.0,123.0,187.0
2300408,Aiuaba ,1994,2356.0,4340.0,6696.0
2300408,Aiuaba ,1995,2304.0,4480.0,6784.0
2300408,Aiuaba ,1996,979.0,2125.0,3104.0
2300408,Aiuaba ,1997,1050.0,1862.0,2912.0
2300408,Aiuaba ,1998,309.0,364.0,673.0
2300408,Aiuaba ,1999,996.0,2352.0,3348.0
2300408,Aiuaba ,2000,971.0,2268.0,3239.0
2300408,Aiuaba ,2001,84.0,76.0,160.0
2300408,Aiuaba ,2002,535.0,1281.0,1816.0
2300408,Aiuaba ,2003,1150.0,4250.0,5400.0
2300408,Aiuaba ,2004,481.0,1742.0,2223.0
2300408,Aiuaba ,2005,869.0,4595.0,5464.0
2300408,Aiuaba ,2006,2212.0,8176.0,10388.0
2300408,Aiuaba ,2007,909.0,3753.0,4662.0
2300408,Aiuaba ,2008,2179.0,7923.0,10102.0
2300408,Aiuaba ,2009,1606.0,4229.0,5835.0
2300408,Aiuaba ,2010,525.0,1379.0,1904.0
2300408,Aiuaba ,2011,3000.0,8148.0,11148.0
2300408,Aiuaba ,2012,274.0,871.0,1145.0
2300408,Aiuaba ,2013,137.0,750.0,887.0
2300408,Aiuaba ,2014,1740.0,2011.0,3751.0
2300408,Aiuaba ,2015,936.0,2316.0,3252.0
2300408,Aiuaba ,2016,294.0,636.0,930.0
2300408,Aiuaba ,2017,1802.0,1901.0,3703.0
2300408,Aiuaba ,2018,1098.0,3050.0,4148.0
2300408,Aiuaba ,2019,817.0,2550.0,3367.0
2300408,Aiuaba ,2020,1440.0,8100.0,9540.0
2300408,Aiuaba ,2021,980.0,3750.0,4730.0
2300507,Alcântaras ,1974,380.0,451.0,831.0
2300507,Alcântaras ,1975,468.0,457.0,925.0
2300507,Alcântaras ,1976,209.0,396.0,605.0
2300507,Alcântaras ,1977,351.0,401.0,752.0
2300507,Alcântaras ,1978,288.0,459.0,747.0
2300507,Alcântaras ,1979,60.0,123.0,183.0
2300507,Alcântaras ,1980,48.0,87.0,135.0
2300507,Alcântaras ,1981,71.0,12.0,83.0
2300507,Alcântaras ,1982,240.0,300.0,540.0
2300507,Alcântaras ,1983,9.0,6.0,15.0
2300507,Alcântaras ,1984,560.0,1020.0,1580.0
2300507,Alcântaras ,1985,246.0,104.0,350.0
2300507,Alcântaras ,1986,207.0,471.0,678.0
2300507,Alcântaras ,1987,124.0,11.0,135.0
2300507,Alcântaras ,1988,709.0,1232.0,1941.0
2300507,Alcântaras ,1989,728.0,1478.0,2206.0
2300507,Alcântaras ,1990,372.0,1123.0,1495.0
2300507,Alcântaras ,1991,754.0,876.0,1630.0
2300507,Alcântaras ,1992,430.0,345.0,775.0
2300507,Alcântaras ,1993,79.0,88.0,167.0
2300507,Alcântaras ,1994,848.0,1420.0,2268.0
2300507,Alcântaras ,1995,147.0,1022.0,1169.0
2300507,Alcântaras ,1996,198.0,635.0,833.0
2300507,Alcântaras ,1997,148.0,693.0,841.0
2300507,Alcântaras ,1998,355.0,816.0,1171.0
2300507,Alcântaras ,1999,480.0,918.0,1398.0
2300507,Alcântaras ,2000,291.0,846.0,1137.0
2300507,Alcântaras ,2001,404.0,843.0,1247.0
2300507,Alcântaras ,2002,776.0,1316.0,2092.0
2300507,Alcântaras ,2003,751.0,1226.0,1977.0
2300507,Alcântaras ,2004,738.0,675.0,1413.0
2300507,Alcântaras ,2005,941.0,588.0,1529.0
2300507,Alcântaras ,2006,1011.0,820.0,1831.0
2300507,Alcântaras ,2007,1159.0,595.0,1754.0
2300507,Alcântaras ,2008,851.0,887.0,1738.0
2300507,Alcântaras ,2009,717.0,587.0,1304.0
2300507,Alcântaras ,2010,242.0,142.0,384.0
2300507,Alcântaras ,2011,1305.0,1029.0,2334.0
2300507,Alcântaras ,2012,193.0,165.0,358.0
2300507,Alcântaras ,2013,106.0,80.0,186.0
2300507,Alcântaras ,2014,111.0,90.0,201.0
2300507,Alcântaras ,2015,191.0,126.0,317.0
2300507,Alcântaras ,2016,169.0,162.0,331.0
2300507,Alcântaras ,2017,302.0,396.0,698.0
2300507,Alcântaras ,2018,339.0,582.0,921.0
2300507,Alcântaras ,2019,321.0,454.0,775.0
2300507,Alcântaras ,2020,299.0,447.0,746.0
2300507,Alcântaras ,2021,288.0,394.0,682.0
2300606,Altaneira ,1974,51.0,98.0,149.0
2300606,Altaneira ,1975,51.0,104.0,155.0
2300606,Altaneira ,1976,57.0,129.0,186.0
2300606,Altaneira ,1977,106.0,225.0,331.0
2300606,Altaneira ,1978,75.0,280.0,355.0
2300606,Altaneira ,1979,57.0,221.0,278.0
2300606,Altaneira ,1980,40.0,65.0,105.0
2300606,Altaneira ,1981,21.0,20.0,41.0
2300606,Altaneira ,1982,144.0,214.0,358.0
2300606,Altaneira ,1983,3.0,3.0,6.0
2300606,Altaneira ,1984,267.0,279.0,546.0
2300606,Altaneira ,1985,75.0,227.0,302.0
2300606,Altaneira ,1986,108.0,252.0,360.0
2300606,Altaneira ,1987,53.0,77.0,130.0
2300606,Altaneira ,1988,108.0,135.0,243.0
2300606,Altaneira ,1989,7.0,35.0,42.0
2300606,Altaneira ,1990,60.0,99.0,159.0
2300606,Altaneira ,1991,180.0,270.0,450.0
2300606,Altaneira ,1992,70.0,134.0,204.0
2300606,Altaneira ,1993,57.0,122.0,179.0
2300606,Altaneira ,1994,81.0,224.0,305.0
2300606,Altaneira ,1995,75.0,210.0,285.0
2300606,Altaneira ,1996,67.0,364.0,431.0
2300606,Altaneira ,1997,57.0,216.0,273.0
2300606,Altaneira ,1998,60.0,135.0,195.0
2300606,Altaneira ,1999,156.0,385.0,541.0
2300606,Altaneira ,2000,113.0,333.0,446.0
2300606,Altaneira ,2001,21.0,73.0,94.0
2300606,Altaneira ,2002,192.0,946.0,1138.0
2300606,Altaneira ,2003,159.0,1081.0,1240.0
2300606,Altaneira ,2004,76.0,720.0,796.0
2300606,Altaneira ,2005,101.0,716.0,817.0
2300606,Altaneira ,2006,125.0,1109.0,1234.0
2300606,Altaneira ,2007,99.0,1011.0,1110.0
2300606,Altaneira ,2008,165.0,2393.0,2558.0
2300606,Altaneira ,2009,100.0,2749.0,2849.0
2300606,Altaneira ,2010,71.0,355.0,426.0
2300606,Altaneira ,2011,263.0,2361.0,2624.0
2300606,Altaneira ,2012,133.0,929.0,1062.0
2300606,Altaneira ,2013,96.0,404.0,500.0
2300606,Altaneira ,2014,209.0,2001.0,2210.0
2300606,Altaneira ,2015,68.0,756.0,824.0
2300606,Altaneira ,2016,15.0,60.0,75.0
2300606,Altaneira ,2017,120.0,1200.0,1320.0
2300606,Altaneira ,2018,50.0,970.0,1020.0
2300606,Altaneira ,2019,36.0,1128.0,1164.0
2300606,Altaneira ,2020,47.0,2040.0,2087.0
2300606,Altaneira ,2021,59.0,1750.0,1809.0
2300705,Alto Santo ,1974,96.0,240.0,336.0
2300705,Alto Santo ,1975,656.0,350.0,1006.0
2300705,Alto Santo ,1976,113.0,350.0,463.0
2300705,Alto Santo ,1977,275.0,420.0,695.0
2300705,Alto Santo ,1978,200.0,390.0,590.0
2300705,Alto Santo ,1979,104.0,126.0,230.0
2300705,Alto Santo ,1980,289.0,217.0,506.0
2300705,Alto Santo ,1981,360.0,43.0,403.0
2300705,Alto Santo ,1982,2280.0,720.0,3000.0
2300705,Alto Santo ,1983,236.0,6.0,242.0
2300705,Alto Santo ,1984,2439.0,720.0,3159.0
2300705,Alto Santo ,1985,920.0,259.0,1179.0
2300705,Alto Santo ,1986,2980.0,1500.0,4480.0
2300705,Alto Santo ,1987,288.0,0.0,288.0
2300705,Alto Santo ,1988,7480.0,600.0,8080.0
2300705,Alto Santo ,1989,2232.0,510.0,2742.0
2300705,Alto Santo ,1990,169.0,0.0,169.0
2300705,Alto Santo ,1991,6823.0,32.0,6855.0
2300705,Alto Santo ,1992,2603.0,40.0,2643.0
2300705,Alto Santo ,1993,336.0,0.0,336.0
2300705,Alto Santo ,1994,4880.0,960.0,5840.0
2300705,Alto Santo ,1995,1925.0,120.0,2045.0
2300705,Alto Santo ,1996,1782.0,1050.0,2832.0
2300705,Alto Santo ,1997,1708.0,1017.0,2725.0
2300705,Alto Santo ,1998,131.0,0.0,131.0
2300705,Alto Santo ,1999,1024.0,75.0,1099.0
2300705,Alto Santo ,2000,1010.0,216.0,1226.0
2300705,Alto Santo ,2001,778.0,0.0,778.0
2300705,Alto Santo ,2002,1317.0,180.0,1497.0
2300705,Alto Santo ,2003,1372.0,504.0,1876.0
2300705,Alto Santo ,2004,1104.0,162.0,1266.0
2300705,Alto Santo ,2005,1033.0,85.0,1118.0
2300705,Alto Santo ,2006,1860.0,600.0,2460.0
2300705,Alto Santo ,2007,923.0,108.0,1031.0
2300705,Alto Santo ,2008,1037.0,529.0,1566.0
2300705,Alto Santo ,2009,1194.0,346.0,1540.0
2300705,Alto Santo ,2010,191.0,20.0,211.0
2300705,Alto Santo ,2011,852.0,371.0,1223.0
2300705,Alto Santo ,2012,135.0,9.0,144.0
2300705,Alto Santo ,2013,161.0,0.0,161.0
2300705,Alto Santo ,2014,366.0,5.0,371.0
2300705,Alto Santo ,2015,329.0,3.0,332.0
2300705,Alto Santo ,2016,297.0,24.0,321.0
2300705,Alto Santo ,2017,319.0,18.0,337.0
2300705,Alto Santo ,2018,576.0,256.0,832.0
2300705,Alto Santo ,2019,520.0,637.0,1157.0
2300705,Alto Santo ,2020,676.0,372.0,1048.0
2300705,Alto Santo ,2021,471.0,268.0,739.0
2300754,Amontada ,1974,0.0,0.0,0.0
2300754,Amontada ,1975,0.0,0.0,0.0
2300754,Amontada ,1976,0.0,0.0,0.0
2300754,Amontada ,1977,0.0,0.0,0.0
2300754,Amontada ,1978,0.0,0.0,0.0
2300754,Amontada ,1979,0.0,0.0,0.0
2300754,Amontada ,1980,0.0,0.0,0.0
2300754,Amontada ,1981,0.0,0.0,0.0
2300754,Amontada ,1982,0.0,0.0,0.0
2300754,Amontada ,1983,0.0,0.0,0.0
2300754,Amontada ,1984,0.0,0.0,0.0
2300754,Amontada ,1985,0.0,0.0,0.0
2300754,Amontada ,1986,840.0,1750.0,2590.0
2300754,Amontada ,1987,210.0,175.0,385.0
2300754,Amontada ,1988,1470.0,3000.0,4470.0
2300754,Amontada ,1989,1680.0,3000.0,4680.0
2300754,Amontada ,1990,252.0,300.0,552.0
2300754,Amontada ,1991,1800.0,2184.0,3984.0
2300754,Amontada ,1992,594.0,1530.0,2124.0
2300754,Amontada ,1993,196.0,187.0,383.0
2300754,Amontada ,1994,2100.0,3825.0,5925.0
2300754,Amontada ,1995,770.0,4050.0,4820.0
2300754,Amontada ,1996,289.0,476.0,765.0
2300754,Amontada ,1997,325.0,288.0,613.0
2300754,Amontada ,1998,2051.0,2800.0,4851.0
2300754,Amontada ,1999,2891.0,4256.0,7147.0
2300754,Amontada ,2000,1962.0,2979.0,4941.0
2300754,Amontada ,2001,1139.0,1980.0,3119.0
2300754,Amontada ,2002,2248.0,3410.0,5658.0
2300754,Amontada ,2003,781.0,3440.0,4221.0
2300754,Amontada ,2004,1573.0,2813.0,4386.0
2300754,Amontada ,2005,1671.0,2238.0,3909.0
2300754,Amontada ,2006,2521.0,4216.0,6737.0
2300754,Amontada ,2007,1059.0,1406.0,2465.0
2300754,Amontada ,2008,1886.0,4042.0,5928.0
2300754,Amontada ,2009,395.0,1642.0,2037.0
2300754,Amontada ,2010,362.0,298.0,660.0
2300754,Amontada ,2011,2297.0,4440.0,6737.0
2300754,Amontada ,2012,1401.0,1945.0,3346.0
2300754,Amontada ,2013,846.0,868.0,1714.0
2300754,Amontada ,2014,597.0,298.0,895.0
2300754,Amontada ,2015,814.0,520.0,1334.0
2300754,Amontada ,2016,581.0,323.0,904.0
2300754,Amontada ,2017,1344.0,1853.0,3197.0
2300754,Amontada ,2018,1805.0,2481.0,4286.0
2300754,Amontada ,2019,782.0,501.0,1283.0
2300754,Amontada ,2020,896.0,1288.0,2184.0
2300754,Amontada ,2021,964.0,1088.0,2052.0
2300804,Antonina do Norte ,1974,469.0,1089.0,1558.0
2300804,Antonina do Norte ,1975,935.0,1120.0,2055.0
2300804,Antonina do Norte ,1976,266.0,864.0,1130.0
2300804,Antonina do Norte ,1977,450.0,960.0,1410.0
2300804,Antonina do Norte ,1978,570.0,781.0,1351.0
2300804,Antonina do Norte ,1979,90.0,116.0,206.0
2300804,Antonina do Norte ,1980,270.0,379.0,649.0
2300804,Antonina do Norte ,1981,30.0,19.0,49.0
2300804,Antonina do Norte ,1982,4860.0,252.0,5112.0
2300804,Antonina do Norte ,1983,38.0,33.0,71.0
2300804,Antonina do Norte ,1984,686.0,600.0,1286.0
2300804,Antonina do Norte ,1985,51.0,454.0,505.0
2300804,Antonina do Norte ,1986,1050.0,1260.0,2310.0
2300804,Antonina do Norte ,1987,60.0,33.0,93.0
2300804,Antonina do Norte ,1988,800.0,1600.0,2400.0
2300804,Antonina do Norte ,1989,637.0,1932.0,2569.0
2300804,Antonina do Norte ,1990,625.0,1463.0,2088.0
2300804,Antonina do Norte ,1991,144.0,80.0,224.0
2300804,Antonina do Norte ,1992,32.0,75.0,107.0
2300804,Antonina do Norte ,1993,8.0,27.0,35.0
2300804,Antonina do Norte ,1994,140.0,315.0,455.0
2300804,Antonina do Norte ,1995,140.0,259.0,399.0
2300804,Antonina do Norte ,1996,117.0,495.0,612.0
2300804,Antonina do Norte ,1997,86.0,480.0,566.0
2300804,Antonina do Norte ,1998,38.0,68.0,106.0
2300804,Antonina do Norte ,1999,144.0,239.0,383.0
2300804,Antonina do Norte ,2000,72.0,215.0,287.0
2300804,Antonina do Norte ,2001,41.0,3.0,44.0
2300804,Antonina do Norte ,2002,98.0,820.0,918.0
2300804,Antonina do Norte ,2003,292.0,1057.0,1349.0
2300804,Antonina do Norte ,2004,175.0,362.0,537.0
2300804,Antonina do Norte ,2005,112.0,352.0,464.0
2300804,Antonina do Norte ,2006,530.0,1723.0,2253.0
2300804,Antonina do Norte ,2007,213.0,682.0,895.0
2300804,Antonina do Norte ,2008,384.0,1795.0,2179.0
2300804,Antonina do Norte ,2009,177.0,666.0,843.0
2300804,Antonina do Norte ,2010,20.0,164.0,184.0
2300804,Antonina do Norte ,2011,189.0,1531.0,1720.0
2300804,Antonina do Norte ,2012,41.0,326.0,367.0
2300804,Antonina do Norte ,2013,43.0,124.0,167.0
2300804,Antonina do Norte ,2014,73.0,270.0,343.0
2300804,Antonina do Norte ,2015,70.0,56.0,126.0
2300804,Antonina do Norte ,2016,24.0,81.0,105.0
2300804,Antonina do Norte ,2017,134.0,539.0,673.0
2300804,Antonina do Norte ,2018,86.0,297.0,383.0
2300804,Antonina do Norte ,2019,39.0,328.0,367.0
2300804,Antonina do Norte ,2020,48.0,1109.0,1157.0
2300804,Antonina do Norte ,2021,105.0,715.0,820.0
2300903,Apuiarés ,1974,130.0,510.0,640.0
2300903,Apuiarés ,1975,996.0,855.0,1851.0
2300903,Apuiarés ,1976,362.0,960.0,1322.0
2300903,Apuiarés ,1977,720.0,1350.0,2070.0
2300903,Apuiarés ,1978,473.0,1170.0,1643.0
2300903,Apuiarés ,1979,505.0,1328.0,1833.0
2300903,Apuiarés ,1980,173.0,228.0,401.0
2300903,Apuiarés ,1981,225.0,103.0,328.0
2300903,Apuiarés ,1982,714.0,850.0,1564.0
2300903,Apuiarés ,1983,107.0,61.0,168.0
2300903,Apuiarés ,1984,284.0,756.0,1040.0
2300903,Apuiarés ,1985,198.0,742.0,940.0
2300903,Apuiarés ,1986,330.0,840.0,1170.0
2300903,Apuiarés ,1987,135.0,281.0,416.0
2300903,Apuiarés ,1988,381.0,864.0,1245.0
2300903,Apuiarés ,1989,294.0,770.0,1064.0
2300903,Apuiarés ,1990,261.0,368.0,629.0
2300903,Apuiarés ,1991,511.0,1155.0,1666.0
2300903,Apuiarés ,1992,252.0,358.0,610.0
2300903,Apuiarés ,1993,111.0,8.0,119.0
2300903,Apuiarés ,1994,852.0,840.0,1692.0
2300903,Apuiarés ,1995,866.0,852.0,1718.0
2300903,Apuiarés ,1996,172.0,528.0,700.0
2300903,Apuiarés ,1997,94.0,121.0,215.0
2300903,Apuiarés ,1998,54.0,0.0,54.0
2300903,Apuiarés ,1999,436.0,583.0,1019.0
2300903,Apuiarés ,2000,405.0,628.0,1033.0
